"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Ukraine","UKR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00077697","0.013641246","0.043083985","0.098580381","0.198821885","0.301075792","0.405385448","0.716183762031043","1.23875954748114","1.87388511643427","3.14812758815439","3.4894778812677","3.749764414659","4.50612456357379","6.55","11","17.9","23.3","28.7082628400713","35.27","40.954128997","46.2359754571651","48.8846436813218","53","58.88947945","62.5531553933869","",
"Upper middle income","UMC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00922619292496889","0.0215591643947926","0.0525401567915272","0.123150304972746","0.25648670862575","0.603318583537224","1.26248062290281","2.48061137343426","3.57026314651376","5.89543026863431","7.777848539179","9.77154833431185","11.3806831021372","13.8621979926161","18.489122795877","23.1864531130352","28.1717687509575","33.5109059363534","37.7701579503994","42.415794159687","45.8037132988122","48.6713883900971","52.4755511046784","55.2245419991564","58.8140955526792","","",
"Uruguay","URY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.062474386","0.310128582","1.847472089","3.363239668","6.987069365","9.972765285","10.5390577480141","11.1214376832783","11.4194701966853","15.9371367159756","17.0630983403661","20.0881895579305","29.4","34","39.3","41.8","46.4","51.4046610563616","54.453768680746","57.69","61.46","64.5707870971624","66.4","68.279662557636","74.7671347261997","",
"United States","USA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.784728502","1.163193726","1.724202539","2.271673294","4.862780635","9.237088297","16.41935296","21.61640097","30.09319659","35.84872446","43.0791626375201","49.0808315896951","58.7854038836952","61.6971171244207","64.7582564759896","67.968052915002","68.9311932699721","75","74","71","71.69","69.7294607619268","74.7","71.4","73","74.5542024462761","85.5444212887222","87.2661128245915","","",
"Uzbekistan","UZB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.001527093","0.004285074","0.010536935","0.020754437","0.030688343","0.484347307694947","0.597567993875805","1.08193974248733","1.91259517784997","2.59372542084924","3.34350988825952","6.38832196706805","7.49060468138629","9.0801145234501","11.9","15.9","18.6","23.6","26.8","35.5","42.8","46.7912869407806","52.3051007893576","55.2","",
"St. Vincent and the Grenadines","VCT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.128634622","0.483248317","0.926371957","1.853997683","2.7820023","3.24503741064558","5.09480977832946","5.54959487957379","6.46227416659743","7.37116584201749","9.19827808234299","12","16","21","31","33.7","36.7","40","43.5","47.4","17.1320665213147","20.68943522","22.0042779775179","22.39426119213","",
"Venezuela, RB","VEN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.012082134","0.041587233","0.055486978","0.122214848","0.24826058","0.390959318","1.383990391","2.839825767","3.3595974645036","4.63600094778677","4.91044632720325","7.49996346522407","8.40446959241215","12.5529979098299","15.2247114771787","20.83","25.88","32.7","37.37","40.22","49.0500830729861","54.9","57","64","60","72","","",
"British Virgin Islands","VGB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","18.8857412653447","","","","","","","36","37","37.4","37.6","","","","77.7014296797074","77.7042682926829","","",
"Virgin Islands (U.S.)","VIR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.940645283","2.801957634","4.647185664","6.948368986","9.245220221","11.07460593","13.8150805419196","18.3757660397468","27.4944323774436","27.4290729887632","27.3770087880198","27.3443196733265","27.3326105376325","27.3393358364014","27.3617774210613","27.3965096846662","31.22","35.6","40.5479","45.3","50.07","54.839137296","59.60831579895","64.3774942980087","","",
"Vietnam","VNM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000134813","0.003981962","0.013078543","0.128926663","0.254248275754934","1.26565123612317","1.85499923592581","3.78028081370641","7.64240852842363","12.7399292907031","17.2545617186662","20.7554447679753","23.92","26.55","30.65","35.07","36.8","38.5","41","45","53","58.1400000036297","70.3496355762121","",
"Vanuatu","VUT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.056845636","0.139505815","0.274185942","0.538300048","2.10833689115184","2.83057223877678","3.51003871071264","3.90329584542948","4.74660261917533","5.08233380768449","5.85058505850585","6.8","7.26911992337492","7.5","8","9.2","10.598","11.3","18.8","22.351404582536","24","25.719787835664","","",
"World","WLD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0492353503886526","","","0.251450442591747","0.445977086893624","0.775649689341711","1.32347045397308","2.03950652580076","3.136401900919","4.62993045748961","6.73387474501622","8.05906627397353","10.528355634463","12.2115803663674","14.1003490299858","15.7028781337163","17.4831725421414","20.4117077812234","22.9587408851454","25.3707942856153","28.7534640611052","31.1481630152325","34.2253845879874","36.7663427256347","39.8585526153139","41.688484849736","44.7036997371821","49.7230790801991","","",
"Samoa","WSM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.174571863","0.230359015","0.285308333","0.566392532680849","1.68990283058724","2.24483267578443","2.79963044878076","3.07552941044897","3.35259211246829","4.46917387320954","4.74998323535329","5.03161531623702","6","7","11","12.92249","15.3","21.2","25.407009766593","29.4117301129981","33.6109393195046","","",
"Kosovo","XKX","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.89359681","89.44303197","",
"Yemen, Rep.","YEM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000621081","0.015025295","0.023323243","0.056628675","0.0825003865143108","0.0908024587169292","0.518796032123435","0.604734100431821","0.881222988679516","1.04859793417826","1.24782404904485","5.01","6.89","9.96","12.35","14.905","17.4465","20","22.55","24.08540947","24.5792083636211","26.7183547662977","","",
"South Africa","ZAF","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.013283591","0.038869106","0.113747184","0.246905533","0.676740104","0.841882931","1.632093791","2.906220867","4.116249583","5.34855973203537","6.34661931839768","6.71032243705404","7.00769172611251","8.4251186825406","7.48854252992921","7.60713967477381","8.06537517355504","8.43","10","24","33.97","41","46.5","49","51.919115722747","54","56.1673944673383","","",
"Zambia","ZMB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.006776105","0.008783623","0.009069176","0.009329658","0.030226183","0.147053172","0.191071642503428","0.233129556342332","0.477750906947484","0.980483039426114","2.01354953218533","2.85175226129009","4.15991339393107","4.87","5.55","6.31","10","11.5","13.4682","15.4","19","21","25.5065788475702","27.8525791041788","14.2999970950012","",
"Zimbabwe","ZWE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00173928","0.00768354","0.016790484","0.033080327","0.081648476","0.161675528","0.401433535211582","0.799846045633137","1.1","1.8","2.1","2.4","2.4","3","3.5","4","6.4","8.4","12","15.5","16.3647399572904","22.7428181020497","23.11998904","27.0554876878336","","",
